case_id,mesh,operator,model,layer,seq_len,logical_M,logical_N,logical_K,runtime_M,runtime_N,runtime_K,tile_M,tile_N,tile_K,Tm,Tn,Tk,logical_flops,runtime_flops,T00_cycles,T10_cycles,T01_cycles,T11_cycles,inter_speedup_without_intra,inter_speedup_with_intra,intra_speedup_without_inter,intra_speedup_with_inter,total_speedup,synergy,normal_cycles,congested_upper_bound_cycles,congestion_factor,T00_source,T10_source,T01_source,T11_source,simulation_signature,schedule_source,result_source,status,error,K,M,N,Qfull,T00_T10_T01_source,T00_time,T01_time,T10_time,T11_time,a_broadcast_bytes,active_cores,algorithmic_theory_naive_time,algorithmic_theory_speedup,algorithmic_theory_time,b_broadcast_bytes,collective_bytes,core_schedule_efficiency,estimate_source,fanout_penalty,flops,hbm_bytes_per_die,hbm_cycles,hbm_traffic_model,intra_compute_efficiency,intra_k_waves,intra_pk,intra_pm,intra_pn,intra_spatial_utilization,local_transport_bytes,logical_collective_bytes,padding_K,padding_M,padding_N,q_window,rank_K,rank_N,rank_flops,reduction_bytes,runtime_collective_bytes,runtime_flops_over_logical_flops,segment_bytes,segmented_comm_efficiency,spatial_penalty,split_k_penalty,sram_capacity_bytes,t10_contention_tail,t11_contention_tail,theory_Px,theory_Py,theory_algorithm,theory_attainment_rate,theory_boundary_waves,theory_model,theory_naive_time,theory_speedup,theory_time,tile_live_bytes,topology_efficiency,wave_fill_efficiency
6x6_gemm_rs_llama_3_8b_attention_s36864,6x6,GEMM_RS,LLaMA-3-8B,attention,36864,36864,4096,6144,36864,4096,9216,128,512,256,288,8,1,1855425871872,2783138807808,20247740,19145037,9142030,8045673,1.0575973292712884,1.1362666615956178,2.2147969324099788,2.379544507960987,2.5165999165017023,1.0743849574379454,8045673,10700745,1.33,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,,canonical_experiment_fallback,analytical_resource_replay_fallback,estimated_via_tiling_and_padding,,171,36864,4176,2304,analytical_resource_replay_fallback,0.02024774,0.00914203,0.019145037,0.008045673,1056964608,16,0.010810556415999999,17.89887152777778,0.000603979776,603979776,293601280.0,0.8115,analytical_resource_replay_fallback,0.012,1855425871872,754974720,2949120.0,fused_boundary_tile_replay_v1,0.92,1,1,2,8,1.0,1660944384,293601280.0,3072,0,0,8,256,4096,77309411328,0,293601280.0,1.0215225219726562,127431.11111111111,0.7491666666666666,0.0,0.0,3145728,0.024588036842735472,0.02818296494735824,6,6,2d_row_column,0.8064659904108725,1,flashoverlap_wave_schedule_contention,0.020247740416000002,3.1205282633425906,0.006488561777777778,1703936,0.8671099695241199,0.9
6x6_gemm_rs_llama_3_8b_attention_s147456,6x6,GEMM_RS,LLaMA-3-8B,attention,147456,147456,4096,6144,147456,4096,9216,128,512,256,1152,8,1,7421703487488,11132555231232,80990962,76577848,36382278,31994806,1.0576291201079455,1.1371307580361638,2.2261102507105246,2.39344623624222,2.5313784368625334,1.075169675661071,31994806,42553092,1.33,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,,canonical_experiment_fallback,analytical_resource_replay_fallback,estimated_via_tiling_and_padding,,171,147456,4176,9216,analytical_resource_replay_fallback,0.080990962,0.036382278,0.076577848,0.031994806,4227858432,16,0.043242225663999996,17.89887152777778,0.002415919104,2415919104,1174405120.0,0.8162432432432433,analytical_resource_replay_fallback,0.012,7421703487488,3019898880,11796480.0,fused_boundary_tile_replay_v1,0.92,1,1,2,8,1.0,6643777536,1174405120.0,3072,0,0,8,256,4096,309237645312,0,1174405120.0,1.0215225219726562,127431.11111111111,0.7491666666666666,0.0,0.0,3145728,0.024588036842735472,0.028219104573617967,6,6,2d_row_column,0.8111552195517503,1,flashoverlap_wave_schedule_contention,0.08099096166400001,3.120707819967416,0.025952753777777775,1703936,0.8671099695241199,0.972972972972973
6x6_gemm_rs_llama_3_8b_mlp_s36864,6x6,GEMM_RS,LLaMA-3-8B,mlp,36864,36864,4096,14336,36864,4096,18432,128,512,256,288,8,2,4329327034368,5566277615616,32860537,31756016,9142030,8045673,1.0347814725877453,1.1362666615956178,3.5944464194495094,3.9469682648051942,4.084249633312217,1.0980740298278457,8045673,10700745,1.33,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,,canonical_experiment_fallback,analytical_resource_replay_fallback,estimated_via_tiling_and_padding,,399,36864,4176,2304,analytical_resource_replay_fallback,0.032860537,0.00914203,0.031756016,0.008045673,1056964608,16,0.020474232832,16.94943576388889,0.001207959552,603979776,293601280.0,0.8115,analytical_resource_replay_fallback,0.012,4329327034368,1509949440,5898240.0,fused_boundary_tile_replay_v1,0.92,2,1,2,8,1.0,1660944384,293601280.0,4096,0,0,8,512,4096,154618822656,0,293601280.0,1.0215225219726562,127431.11111111111,0.7491666666666666,0.0,0.0,3145728,0.023558752140960156,0.02818296494735824,,,1d_ring,0.8064660111031918,1,flashoverlap_wave_schedule_contention,0.032860536832,5.0643791270573635,0.006488561777777778,1703936,0.8671099695241199,0.9
6x6_gemm_rs_llama_3_8b_mlp_s147456,6x6,GEMM_RS,LLaMA-3-8B,mlp,147456,147456,4096,14336,147456,4096,18432,128,512,256,1152,8,2,17317308137472,22265110462464,131442147,127021765,36382278,31994806,1.0348001934943984,1.1371307580361638,3.6128069550785136,3.9700745489752305,4.108233911466755,1.098889201205314,31994806,42553092,1.33,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,,canonical_experiment_fallback,analytical_resource_replay_fallback,estimated_via_tiling_and_padding,,399,147456,4176,9216,analytical_resource_replay_fallback,0.131442147,0.036382278,0.127021765,0.031994806,4227858432,16,0.081896931328,16.94943576388889,0.004831838208,2415919104,1174405120.0,0.8162432432432433,analytical_resource_replay_fallback,0.012,17317308137472,6039797760,23592960.0,fused_boundary_tile_replay_v1,0.92,2,1,2,8,1.0,6643777536,1174405120.0,4096,0,0,8,512,4096,618475290624,0,1174405120.0,1.0215225219726562,127431.11111111111,0.7491666666666666,0.0,0.0,3145728,0.023558752140960156,0.028219104573617967,,,1d_ring,0.8111552141624305,1,flashoverlap_wave_schedule_contention,0.131442147328,5.064670533750767,0.025952753777777775,1703936,0.8671099695241199,0.972972972972973
6x6_gemm_rs_llama_3_1_405b_attention_s36864,6x6,GEMM_RS,LLaMA-3.1-405B,attention,36864,36864,16384,18432,36864,16384,18432,128,512,256,288,32,2,22265110462464,22265110462464,131442147,127021765,36382278,31994806,1.0348001934943984,1.1371307580361638,3.6128069550785136,3.9700745489752305,4.108233911466755,1.098889201205314,31994806,42553092,1.33,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,,canonical_experiment_fallback,analytical_resource_replay_fallback,estimated_via_tiling_and_padding,,512,36864,16416,9216,analytical_resource_replay_fallback,0.131442147,0.036382278,0.127021765,0.031994806,4227858432,16,0.081896931328,16.94943576388889,0.004831838208,2415919104,1174405120.0,0.8162432432432433,analytical_resource_replay_fallback,0.012,22265110462464,6039797760,23592960.0,fused_boundary_tile_replay_v1,0.92,2,1,2,8,1.0,6643777536,1174405120.0,0,0,0,8,512,16384,618475290624,0,1174405120.0,1.001953125,127431.11111111111,0.7491666666666666,0.0,0.0,3145728,0.023558752140960156,0.028219104573617967,,,1d_ring,0.8111552141624305,1,flashoverlap_wave_schedule_contention,0.131442147328,5.064670533750767,0.025952753777777775,1703936,0.8671099695241199,0.972972972972973
6x6_gemm_rs_llama_3_1_405b_attention_s147456,6x6,GEMM_RS,LLaMA-3.1-405B,attention,147456,147456,16384,18432,147456,16384,18432,128,512,256,1152,32,2,89060441849856,89060441849856,525768589,508084760,145325562,127773659,1.0348048797999767,1.1373671470111066,3.617867233845619,3.976443689383584,4.114843334023956,1.0991126628925008,127773659,169938966,1.33,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,,canonical_experiment_fallback,analytical_resource_replay_fallback,estimated_via_tiling_and_padding,,512,147456,16416,36864,analytical_resource_replay_fallback,0.525768589,0.145325562,0.50808476,0.127773659,16911433728,16,0.327587725312,16.94943576388889,0.019327352832,9663676416,4697620480.0,0.8175517241379311,analytical_resource_replay_fallback,0.012,89060441849856,24159191040,94371840.0,fused_boundary_tile_replay_v1,0.92,2,1,2,8,1.0,26575110144,4697620480.0,0,0,0,8,512,16384,2473901162496,0,4697620480.0,1.001953125,127431.11111111111,0.7491666666666666,0.0,0.0,3145728,0.023558752140960156,0.02822907412568961,,,1d_ring,0.8124485322610622,1,flashoverlap_wave_schedule_contention,0.525768589312,5.06474339066409,0.10380952177777777,1703936,0.8671099695241199,0.993103448275862
6x6_gemm_rs_llama_3_1_405b_mlp_s36864,6x6,GEMM_RS,LLaMA-3.1-405B,mlp,36864,36864,16384,53248,36864,16384,55296,128,512,256,288,32,6,64321430224896,66795331387392,333246890,328819748,91300495,86885208,1.0134637351525493,1.050817476318869,3.650000911824191,3.784530826006655,3.8354847467246667,1.0368575015273704,86885208,115557327,1.33,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,,canonical_experiment_fallback,analytical_resource_replay_fallback,estimated_via_tiling_and_padding,,1480,36864,16416,9216,analytical_resource_replay_fallback,0.33324689,0.091300495,0.328819748,0.086885208,4227858432,16,0.23651575398400002,16.316478587962965,0.014495514624,2415919104,1174405120.0,0.8162432432432433,analytical_resource_replay_fallback,0.012,64321430224896,18119393280,70778880.0,fused_boundary_tile_replay_v1,0.92,6,1,2,8,1.0,6643777536,1174405120.0,2048,0,0,8,1536,16384,1855425871872,0,1174405120.0,1.0025552602914662,127431.11111111111,0.7491666666666666,0.0,0.0,3145728,0.02260164090848178,0.02428033834365992,,,1d_ring,0.8146309298261226,1,flashoverlap_wave_schedule_contention,0.333246889984,4.708248369041579,0.07077937777777778,1703936,0.8671099695241199,0.972972972972973
6x6_gemm_rs_llama_3_1_405b_mlp_s147456,6x6,GEMM_RS,LLaMA-3.1-405B,mlp,147456,147456,16384,53248,147456,16384,55296,128,512,256,1152,32,6,257285720899584,267181325549568,1332987560,1315276694,364646848,346983505,1.0134655058367514,1.050905425605174,3.6555576095367757,3.7906029394682608,3.8416453254744773,1.0369424707134072,346983505,461488062,1.33,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,,canonical_experiment_fallback,analytical_resource_replay_fallback,estimated_via_tiling_and_padding,,1480,147456,16416,36864,analytical_resource_replay_fallback,1.33298756,0.364646848,1.315276694,0.346983505,16911433728,16,0.9460630159360001,16.316478587962965,0.057982058496,9663676416,4697620480.0,0.8175517241379311,analytical_resource_replay_fallback,0.012,257285720899584,72477573120,283115520.0,fused_boundary_tile_replay_v1,0.92,6,1,2,8,1.0,26575110144,4697620480.0,2048,0,0,8,1536,16384,7421703487488,0,4697620480.0,1.0025552602914662,127431.11111111111,0.7491666666666666,0.0,0.0,3145728,0.02260164090848178,0.02428399384608619,,,1d_ring,0.8159350911835734,1,flashoverlap_wave_schedule_contention,1.332987559936,4.708273203327841,0.2831160177777778,1703936,0.8671099695241199,0.993103448275862
6x6_gemm_rs_mixtral_8x7b_single_expert_attention_s36864,6x6,GEMM_RS,Mixtral-8x7B-single-expert,attention,36864,36864,4096,6144,36864,4096,9216,128,512,256,288,8,1,1855425871872,2783138807808,20247740,19145037,9142030,8045673,1.0575973292712884,1.1362666615956178,2.2147969324099788,2.379544507960987,2.5165999165017023,1.0743849574379454,8045673,10700745,1.33,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,,canonical_experiment_fallback,analytical_resource_replay_fallback,estimated_via_tiling_and_padding,,171,36864,4176,2304,analytical_resource_replay_fallback,0.02024774,0.00914203,0.019145037,0.008045673,1056964608,16,0.010810556415999999,17.89887152777778,0.000603979776,603979776,293601280.0,0.8115,analytical_resource_replay_fallback,0.012,1855425871872,754974720,2949120.0,fused_boundary_tile_replay_v1,0.92,1,1,2,8,1.0,1660944384,293601280.0,3072,0,0,8,256,4096,77309411328,0,293601280.0,1.0215225219726562,127431.11111111111,0.7491666666666666,0.0,0.0,3145728,0.024588036842735472,0.02818296494735824,6,6,2d_row_column,0.8064659904108725,1,flashoverlap_wave_schedule_contention,0.020247740416000002,3.1205282633425906,0.006488561777777778,1703936,0.8671099695241199,0.9
6x6_gemm_rs_mixtral_8x7b_single_expert_attention_s147456,6x6,GEMM_RS,Mixtral-8x7B-single-expert,attention,147456,147456,4096,6144,147456,4096,9216,128,512,256,1152,8,1,7421703487488,11132555231232,80990962,76577848,36382278,31994806,1.0576291201079455,1.1371307580361638,2.2261102507105246,2.39344623624222,2.5313784368625334,1.075169675661071,31994806,42553092,1.33,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,,canonical_experiment_fallback,analytical_resource_replay_fallback,estimated_via_tiling_and_padding,,171,147456,4176,9216,analytical_resource_replay_fallback,0.080990962,0.036382278,0.076577848,0.031994806,4227858432,16,0.043242225663999996,17.89887152777778,0.002415919104,2415919104,1174405120.0,0.8162432432432433,analytical_resource_replay_fallback,0.012,7421703487488,3019898880,11796480.0,fused_boundary_tile_replay_v1,0.92,1,1,2,8,1.0,6643777536,1174405120.0,3072,0,0,8,256,4096,309237645312,0,1174405120.0,1.0215225219726562,127431.11111111111,0.7491666666666666,0.0,0.0,3145728,0.024588036842735472,0.028219104573617967,6,6,2d_row_column,0.8111552195517503,1,flashoverlap_wave_schedule_contention,0.08099096166400001,3.120707819967416,0.025952753777777775,1703936,0.8671099695241199,0.972972972972973
6x6_gemm_rs_mixtral_8x7b_single_expert_mlp_s36864,6x6,GEMM_RS,Mixtral-8x7B-single-expert,mlp,36864,36864,4096,14336,36864,4096,18432,128,512,256,288,8,2,4329327034368,5566277615616,32860537,31756016,9142030,8045673,1.0347814725877453,1.1362666615956178,3.5944464194495094,3.9469682648051942,4.084249633312217,1.0980740298278457,8045673,10700745,1.33,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,,canonical_experiment_fallback,analytical_resource_replay_fallback,estimated_via_tiling_and_padding,,399,36864,4176,2304,analytical_resource_replay_fallback,0.032860537,0.00914203,0.031756016,0.008045673,1056964608,16,0.020474232832,16.94943576388889,0.001207959552,603979776,293601280.0,0.8115,analytical_resource_replay_fallback,0.012,4329327034368,1509949440,5898240.0,fused_boundary_tile_replay_v1,0.92,2,1,2,8,1.0,1660944384,293601280.0,4096,0,0,8,512,4096,154618822656,0,293601280.0,1.0215225219726562,127431.11111111111,0.7491666666666666,0.0,0.0,3145728,0.023558752140960156,0.02818296494735824,,,1d_ring,0.8064660111031918,1,flashoverlap_wave_schedule_contention,0.032860536832,5.0643791270573635,0.006488561777777778,1703936,0.8671099695241199,0.9
6x6_gemm_rs_mixtral_8x7b_single_expert_mlp_s147456,6x6,GEMM_RS,Mixtral-8x7B-single-expert,mlp,147456,147456,4096,14336,147456,4096,18432,128,512,256,1152,8,2,17317308137472,22265110462464,131442147,127021765,36382278,31994806,1.0348001934943984,1.1371307580361638,3.6128069550785136,3.9700745489752305,4.108233911466755,1.098889201205314,31994806,42553092,1.33,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,,canonical_experiment_fallback,analytical_resource_replay_fallback,estimated_via_tiling_and_padding,,399,147456,4176,9216,analytical_resource_replay_fallback,0.131442147,0.036382278,0.127021765,0.031994806,4227858432,16,0.081896931328,16.94943576388889,0.004831838208,2415919104,1174405120.0,0.8162432432432433,analytical_resource_replay_fallback,0.012,17317308137472,6039797760,23592960.0,fused_boundary_tile_replay_v1,0.92,2,1,2,8,1.0,6643777536,1174405120.0,4096,0,0,8,512,4096,618475290624,0,1174405120.0,1.0215225219726562,127431.11111111111,0.7491666666666666,0.0,0.0,3145728,0.023558752140960156,0.028219104573617967,,,1d_ring,0.8111552141624305,1,flashoverlap_wave_schedule_contention,0.131442147328,5.064670533750767,0.025952753777777775,1703936,0.8671099695241199,0.972972972972973
6x6_gemm_rs_deepseek_v3_single_routed_expert_mlp_s36864,6x6,GEMM_RS,DeepSeek-V3-single-routed-expert,mlp,36864,36864,7168,2048,36864,7168,9216,128,512,256,288,14,1,1082331758592,4870492913664,35433546,33503239,16039718,14120462,1.0576155338294306,1.1359201986450584,2.209112778666059,2.3726730046084894,2.5093758263716865,1.0740388754806778,14120462,18780215,1.33,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,,canonical_experiment_fallback,analytical_resource_replay_fallback,estimated_via_tiling_and_padding,,57,36864,7200,4032,analytical_resource_replay_fallback,0.035433546,0.016039718,0.033503239,0.014120462,1849688064,16,0.018918473728,17.898871527777775,0.001056964608,1056964608,513802240.0,0.8091194029850747,analytical_resource_replay_fallback,0.012,1082331758592,1321205760,5160960.0,fused_boundary_tile_replay_v1,0.805,1,1,2,8,0.875,2906652672,513802240.0,7168,0,0,8,256,7168,135291469824,0,513802240.0,1.0064261300223214,127431.1111111111,0.7491666666666666,0.005,0.0,3145728,0.024588036842735472,0.028164826749087053,6,6,2d_row_column,0.8041245297030395,1,flashoverlap_wave_schedule_contention,0.035433545728,3.120630864598038,0.011354609777777778,1703936,0.8671099695241199,0.9402985074626866
6x6_gemm_rs_deepseek_v3_single_routed_expert_mlp_s147456,6x6,GEMM_RS,DeepSeek-V3-single-routed-expert,mlp,147456,147456,7168,2048,147456,7168,9216,128,512,256,1152,14,1,4329327034368,19481971654656,141734183,134010659,63960822,56281772,1.057633654349838,1.1364393786322151,2.215953118926458,2.3810668043642975,2.5182963855509026,1.0745113621888494,56281772,74854756,1.33,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,analytical_resource_replay_fallback,,canonical_experiment_fallback,analytical_resource_replay_fallback,estimated_via_tiling_and_padding,,57,147456,7200,16128,analytical_resource_replay_fallback,0.141734183,0.063960822,0.134010659,0.056281772,7398752256,16,0.075673894912,17.898871527777775,0.004227858432,4227858432,2055208960.0,0.811984375,analytical_resource_replay_fallback,0.012,4329327034368,5284823040,20643840.0,fused_boundary_tile_replay_v1,0.805,1,1,2,8,0.875,11626610688,2055208960.0,7168,0,0,8,256,7168,541165879296,0,2055208960.0,1.0064261300223214,127431.1111111111,0.7491666666666666,0.005,0.0,3145728,0.024588036842735472,0.02818665548789598,6,6,2d_row_column,0.8069565721202999,1,flashoverlap_wave_schedule_contention,0.141734182912,3.120733472600653,0.04541694577777777,1703936,0.8671099695241199,0.984375
