case_id,operator_family,stage,model_or_moe_config,D,Px,Py,S,state,comparison,inter_enabled,intra_enabled,compute_source,algorithm,compute_time_ns,communication_time_ns,total_time_ns,baseline_state,speedup,inter_port_time_ns,ideal_speedup,attainment,evidence,production_expert_placement_closed,valid_flops,padded_flops,config_sha256,gpu_yaml_sha256,required_shapes_sha256,git_commit
d9_dispatch_gemm_mixtral_8x7b_up_gate_s36864,dispatch_gemm,up_gate,Mixtral-8x7B,9,3,3,36864,G00,gpu_inter,False,,gpu_lut,balanced_source_expert_chunk,9928704.0,75516.13866666667,10004220.138666667,G00,1.0,,1.0076058404668593,0.9924515716747581,measured_gpu_lut_resource_replay,False,1924145348608,1924145348608,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d9_dispatch_gemm_mixtral_8x7b_up_gate_s36864,dispatch_gemm,up_gate,Mixtral-8x7B,9,3,3,36864,G10,gpu_inter,True,,gpu_lut,balanced_source_expert_chunk,9928704.0,75506.80533333332,9929065.71253334,G00,1.0075691337240784,,1.0076058404668593,0.999963570335436,measured_gpu_lut_resource_replay,False,1924145348608,1924145348608,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d9_dispatch_gemm_mixtral_8x7b_down_s2304,dispatch_gemm,down,Mixtral-8x7B,9,3,3,2304,W00,native_full,False,False,wafer_model,fixed_16core_full_control,4904107.349991859,4737.258666666667,4908844.0,W00,1.0,,1.0,1.0,analytical_extrapolation_from_exp1_2_d4_h128_architecture,False,60129542144,60129542144,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d9_dispatch_gemm_mixtral_8x7b_down_s2304,dispatch_gemm,down,Mixtral-8x7B,9,3,3,2304,W11,native_full,True,True,wafer_model,fixed_16core_full_control,2549646.222222222,4727.925333333333,2548843.0,W00,1.9259106975204043,,1.9253039724552636,1.000315132090216,analytical_extrapolation_from_exp1_2_d4_h128_architecture,False,60129542144,60129542144,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d9_dispatch_gemm_mixtral_8x7b_down_s2304,dispatch_gemm,down,Mixtral-8x7B,9,3,3,2304,C00,native_inter_only,False,False,wafer_model,fixed_16core_inter_control,4904107.349991859,39297.25866666667,4943405.0,C00,1.0,34560.0,1.0,1.0,analytical_fixed_16core_core_to_d2d_port_inter_only_extrapolation_from_exp1_2,False,60129542144,60129542144,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d9_dispatch_gemm_mixtral_8x7b_down_s2304,dispatch_gemm,down,Mixtral-8x7B,9,3,3,2304,C10,native_inter_only,True,False,wafer_model,fixed_16core_inter_control,4904107.349991859,11929.196266666666,4904895.0,C00,1.0078513403446965,11520.0,1.0080132116211131,0.9998394155209966,analytical_fixed_16core_core_to_d2d_port_inter_only_extrapolation_from_exp1_2,False,60129542144,60129542144,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d9_dispatch_gemm_mixtral_8x7b_down_s2304,dispatch_gemm,down,Mixtral-8x7B,9,3,3,2304,G00,gpu_inter,False,,gpu_lut,balanced_source_expert_chunk,770048.0,4737.258666666667,774785.2586666667,G00,1.0,,1.0061519004875887,0.9938857139914883,measured_gpu_lut_resource_replay,False,60129542144,60129542144,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d9_dispatch_gemm_mixtral_8x7b_down_s2304,dispatch_gemm,down,Mixtral-8x7B,9,3,3,2304,G10,gpu_inter,True,,gpu_lut,balanced_source_expert_chunk,770048.0,4727.925333333333,770048.0,G00,1.0061519004875887,,1.0061519004875887,1.0,measured_gpu_lut_resource_replay,False,60129542144,60129542144,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d9_dispatch_gemm_mixtral_8x7b_down_s36864,dispatch_gemm,down,Mixtral-8x7B,9,3,3,36864,W00,native_full,False,False,wafer_model,fixed_16core_full_control,68131880.96,75516.13866666667,68207397.0,W00,1.0,,1.0,1.0,analytical_extrapolation_from_exp1_2_d4_h128_architecture,False,962072674304,962072674304,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d9_dispatch_gemm_mixtral_8x7b_down_s36864,dispatch_gemm,down,Mixtral-8x7B,9,3,3,36864,W11,native_full,True,True,wafer_model,fixed_16core_full_control,36716544.0,75506.80533333332,36700404.0,W00,1.8584917212355483,,1.8576747582779032,1.000439777175205,analytical_extrapolation_from_exp1_2_d4_h128_architecture,False,962072674304,962072674304,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d9_dispatch_gemm_mixtral_8x7b_down_s36864,dispatch_gemm,down,Mixtral-8x7B,9,3,3,36864,C00,native_inter_only,False,False,wafer_model,fixed_16core_inter_control,68131880.96,628476.1386666667,68760357.0,C00,1.0,552960.0,1.0,1.0,analytical_fixed_16core_core_to_d2d_port_inter_only_extrapolation_from_exp1_2,False,962072674304,962072674304,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d9_dispatch_gemm_mixtral_8x7b_down_s36864,dispatch_gemm,down,Mixtral-8x7B,9,3,3,36864,C10,native_inter_only,True,False,wafer_model,fixed_16core_inter_control,68131880.96,187346.9764074074,68135543.0,C00,1.009170162480396,184320.0,1.0092244046567418,0.9999462536021765,analytical_fixed_16core_core_to_d2d_port_inter_only_extrapolation_from_exp1_2,False,962072674304,962072674304,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d9_dispatch_gemm_mixtral_8x7b_down_s36864,dispatch_gemm,down,Mixtral-8x7B,9,3,3,36864,G00,gpu_inter,False,,gpu_lut,balanced_source_expert_chunk,4644864.0,75516.13866666667,4720380.138666667,G00,1.0,,1.0162579870296884,0.9840021065150916,measured_gpu_lut_resource_replay,False,962072674304,962072674304,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d9_dispatch_gemm_mixtral_8x7b_down_s36864,dispatch_gemm,down,Mixtral-8x7B,9,3,3,36864,G10,gpu_inter,True,,gpu_lut,balanced_source_expert_chunk,4644864.0,75506.80533333332,4644864.0,G00,1.0162579870296884,,1.0162579870296884,1.0,measured_gpu_lut_resource_replay,False,962072674304,962072674304,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d9_dispatch_gemm_deepseek_v3_up_gate_s2304,dispatch_gemm,up_gate,DeepSeek-V3,9,3,3,2304,W00,native_full,False,False,wafer_model,fixed_16core_full_control,9224470.649362963,33048.810666666664,9257519.0,W00,1.0,,1.0,1.0,analytical_extrapolation_from_exp1_2_d4_h128_architecture,True,120259084288,120259084288,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d9_dispatch_gemm_deepseek_v3_up_gate_s2304,dispatch_gemm,up_gate,DeepSeek-V3,9,3,3,2304,W11,native_full,True,True,wafer_model,fixed_16core_full_control,6524969.991585185,33039.47733333333,6525327.0,W00,1.4187057598799264,,1.418783383209241,0.9999452888085432,analytical_extrapolation_from_exp1_2_d4_h128_architecture,True,120259084288,120259084288,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d9_dispatch_gemm_deepseek_v3_up_gate_s2304,dispatch_gemm,up_gate,DeepSeek-V3,9,3,3,2304,C00,native_inter_only,False,False,wafer_model,fixed_16core_inter_control,9224470.649362963,274968.81066666666,9499439.0,C00,1.0,241920.0,1.0,1.0,analytical_fixed_16core_core_to_d2d_port_inter_only_extrapolation_from_exp1_2,True,120259084288,120259084288,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d9_dispatch_gemm_deepseek_v3_up_gate_s2304,dispatch_gemm,up_gate,DeepSeek-V3,9,3,3,2304,C10,native_inter_only,True,False,wafer_model,fixed_16core_inter_control,9224470.649362963,82365.84183333334,9227096.0,C00,1.0295155702292467,80640.0,1.0298085777589878,0.9997154737918587,analytical_fixed_16core_core_to_d2d_port_inter_only_extrapolation_from_exp1_2,True,120259084288,120259084288,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d9_dispatch_gemm_deepseek_v3_up_gate_s2304,dispatch_gemm,up_gate,DeepSeek-V3,9,3,3,2304,G00,gpu_inter,False,,gpu_lut,balanced_source_expert_chunk,14942208.0,33048.810666666664,14975256.810666667,G00,1.0,,1.0022117755733735,0.9977931055817937,measured_gpu_lut_resource_replay,True,120259084288,120259084288,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d9_dispatch_gemm_deepseek_v3_up_gate_s2304,dispatch_gemm,up_gate,DeepSeek-V3,9,3,3,2304,G10,gpu_inter,True,,gpu_lut,balanced_source_expert_chunk,14942208.0,33039.47733333333,14942564.350637037,G00,1.002187874802643,,1.0022117755733735,0.999976151975747,measured_gpu_lut_resource_replay,True,120259084288,120259084288,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d9_dispatch_gemm_deepseek_v3_up_gate_s36864,dispatch_gemm,up_gate,DeepSeek-V3,9,3,3,36864,W00,native_full,False,False,wafer_model,fixed_16core_full_control,102442205.51369625,528500.9706666666,102970707.0,W00,1.0,,1.0,1.0,analytical_extrapolation_from_exp1_2_d4_h128_architecture,True,1924145348608,1924145348608,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d9_dispatch_gemm_deepseek_v3_up_gate_s36864,dispatch_gemm,up_gate,DeepSeek-V3,9,3,3,36864,W11,native_full,True,True,wafer_model,fixed_16core_full_control,58724729.92426666,528491.6373333333,58725354.0,W00,1.7534284595372553,,1.7534470934612114,0.9999893729762218,analytical_extrapolation_from_exp1_2_d4_h128_architecture,True,1924145348608,1924145348608,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d9_dispatch_gemm_deepseek_v3_up_gate_s36864,dispatch_gemm,up_gate,DeepSeek-V3,9,3,3,36864,C00,native_inter_only,False,False,wafer_model,fixed_16core_inter_control,102442205.51369625,4399220.9706666665,106841426.0,C00,1.0,3870720.0,1.0,1.0,analytical_fixed_16core_core_to_d2d_port_inter_only_extrapolation_from_exp1_2,True,1924145348608,1924145348608,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d9_dispatch_gemm_deepseek_v3_up_gate_s36864,dispatch_gemm,up_gate,DeepSeek-V3,9,3,3,36864,C10,native_inter_only,True,False,wafer_model,fixed_16core_inter_control,102442205.51369625,1310511.1202037039,102465918.0,C00,1.0427020816814425,1290240.0,1.0429434378559488,0.9997685817219365,analytical_fixed_16core_core_to_d2d_port_inter_only_extrapolation_from_exp1_2,True,1924145348608,1924145348608,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d9_dispatch_gemm_deepseek_v3_up_gate_s36864,dispatch_gemm,up_gate,DeepSeek-V3,9,3,3,36864,G00,gpu_inter,False,,gpu_lut,balanced_source_expert_chunk,21757952.0,528500.9706666666,22286452.970666666,G00,1.0,,1.024290014550389,0.9762859988818196,measured_gpu_lut_resource_replay,True,1924145348608,1924145348608,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d9_dispatch_gemm_deepseek_v3_up_gate_s36864,dispatch_gemm,up_gate,DeepSeek-V3,9,3,3,36864,G10,gpu_inter,True,,gpu_lut,balanced_source_expert_chunk,21757952.0,528491.6373333333,21758576.486303747,G00,1.0242606167133772,,1.024290014550389,0.999971299303328,measured_gpu_lut_resource_replay,True,1924145348608,1924145348608,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d9_dispatch_gemm_deepseek_v3_down_s2304,dispatch_gemm,down,DeepSeek-V3,9,3,3,2304,W00,native_full,False,False,wafer_model,fixed_16core_full_control,5823377.674238257,33048.810666666664,5856426.0,W00,1.0,,1.0,1.0,analytical_extrapolation_from_exp1_2_d4_h128_architecture,True,60129542144,60129542144,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d9_dispatch_gemm_deepseek_v3_down_s2304,dispatch_gemm,down,DeepSeek-V3,9,3,3,2304,W11,native_full,True,True,wafer_model,fixed_16core_full_control,4095715.5555555555,33039.47733333333,4078120.0,W00,1.4360602434455092,,1.4298908018786027,1.0043146242767635,analytical_extrapolation_from_exp1_2_d4_h128_architecture,True,60129542144,60129542144,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d9_dispatch_gemm_deepseek_v3_down_s2304,dispatch_gemm,down,DeepSeek-V3,9,3,3,2304,C00,native_inter_only,False,False,wafer_model,fixed_16core_inter_control,5823377.674238257,274968.81066666666,6098346.0,C00,1.0,241920.0,1.0,1.0,analytical_fixed_16core_core_to_d2d_port_inter_only_extrapolation_from_exp1_2,True,60129542144,60129542144,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d9_dispatch_gemm_deepseek_v3_down_s2304,dispatch_gemm,down,DeepSeek-V3,9,3,3,2304,C10,native_inter_only,True,False,wafer_model,fixed_16core_inter_control,5823377.674238257,82107.72091666667,5825365.0,C00,1.046860754647992,80640.0,1.047218013521287,0.9996588495722168,analytical_fixed_16core_core_to_d2d_port_inter_only_extrapolation_from_exp1_2,True,60129542144,60129542144,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d9_dispatch_gemm_deepseek_v3_down_s2304,dispatch_gemm,down,DeepSeek-V3,9,3,3,2304,G00,gpu_inter,False,,gpu_lut,balanced_source_expert_chunk,8126464.0,33048.810666666664,8159512.810666666,G00,1.0,,1.0040668131510417,0.9959496588296959,measured_gpu_lut_resource_replay,True,60129542144,60129542144,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d9_dispatch_gemm_deepseek_v3_down_s2304,dispatch_gemm,down,DeepSeek-V3,9,3,3,2304,G10,gpu_inter,True,,gpu_lut,balanced_source_expert_chunk,8126464.0,33039.47733333333,8126464.0,G00,1.0040668131510417,,1.0040668131510417,1.0,measured_gpu_lut_resource_replay,True,60129542144,60129542144,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d9_dispatch_gemm_deepseek_v3_down_s36864,dispatch_gemm,down,DeepSeek-V3,9,3,3,36864,W00,native_full,False,False,wafer_model,fixed_16core_full_control,70604713.23063247,528500.9706666666,71133214.0,W00,1.0,,1.0,1.0,analytical_extrapolation_from_exp1_2_d4_h128_architecture,True,962072674304,962072674304,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d9_dispatch_gemm_deepseek_v3_down_s36864,dispatch_gemm,down,DeepSeek-V3,9,3,3,36864,W11,native_full,True,True,wafer_model,fixed_16core_full_control,36986880.0,528491.6373333333,36700727.0,W00,1.9381963196532865,,1.9232012540663068,1.0077969300172174,analytical_extrapolation_from_exp1_2_d4_h128_architecture,True,962072674304,962072674304,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d9_dispatch_gemm_deepseek_v3_down_s36864,dispatch_gemm,down,DeepSeek-V3,9,3,3,36864,C00,native_inter_only,False,False,wafer_model,fixed_16core_inter_control,70604713.23063247,4399220.9706666665,75003934.0,C00,1.0,3870720.0,1.0,1.0,analytical_fixed_16core_core_to_d2d_port_inter_only_extrapolation_from_exp1_2,True,962072674304,962072674304,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d9_dispatch_gemm_deepseek_v3_down_s36864,dispatch_gemm,down,DeepSeek-V3,9,3,3,36864,C10,native_inter_only,True,False,wafer_model,fixed_16core_inter_control,70604713.23063247,1310052.3601018519,70627492.0,C00,1.0619651339169738,1290240.0,1.0623077492716009,0.9996774801324173,analytical_fixed_16core_core_to_d2d_port_inter_only_extrapolation_from_exp1_2,True,962072674304,962072674304,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d9_dispatch_gemm_deepseek_v3_down_s36864,dispatch_gemm,down,DeepSeek-V3,9,3,3,36864,G00,gpu_inter,False,,gpu_lut,balanced_source_expert_chunk,12058624.0,528500.9706666666,12587124.970666667,G00,1.0,,1.0438276349496152,0.958012574603152,measured_gpu_lut_resource_replay,True,962072674304,962072674304,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d9_dispatch_gemm_deepseek_v3_down_s36864,dispatch_gemm,down,DeepSeek-V3,9,3,3,36864,G10,gpu_inter,True,,gpu_lut,balanced_source_expert_chunk,12058624.0,528491.6373333333,12058624.0,G00,1.0438276349496152,,1.0438276349496152,1.0,measured_gpu_lut_resource_replay,True,962072674304,962072674304,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d36_gemm_rs_llama_2_7b_o_proj_s2304,gemm_rs,o_proj,LLaMA-2-7B,36,6,6,2304,W00,native_full,False,False,wafer_model,fixed_16core_full_control,570412.5217391304,206080.0,776493.0,W00,1.0,134400.0,1.0,1.0,analytical_fixed_16core_core_to_d2d_port_full_and_inter_replay_from_exp1,True,231928233984,236919914496,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d36_gemm_rs_llama_2_7b_o_proj_s2304,gemm_rs,o_proj,LLaMA-2-7B,36,6,6,2304,W11,native_full,True,True,wafer_model,fixed_16core_full_control,474806.80061823805,111326.25951413707,478760.0,W00,1.6218836160080208,44800.0,1.635387275390625,0.9917428369501171,analytical_fixed_16core_core_to_d2d_port_full_and_inter_replay_from_exp1,True,231928233984,236919914496,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
d36_gemm_rs_llama_2_7b_o_proj_s2304,gemm_rs,o_proj,LLaMA-2-7B,36,6,6,2304,C00,native_inter_only,False,False,wafer_model,fixed_16core_inter_control,570412.5217391304,206080.0,776493.0,C00,1.0,134400.0,1.0,1.0,analytical_fixed_16core_core_to_d2d_port_inter_only_replay_from_exp1,True,231928233984,236919914496,001a288dd44764fde42eda00cdff3bc72d148367a740882e522a4341cc079d2c,eb3dcb3818fb040dc20797e1d45b00e0ed68075a7e4993b58089f7b72e4c20e9,309d5daa0c086f7650d981ef8215a448c215692448f11bec61e58763c4e243aa,3cfda7a0ae49b44335a7b70fa5f12a5b6f657cf0
